psalm_no,line_no,line_id,char_no,char
89,22,89_22,22,x
89,22,89_22,23,a
89,22,89_22,24,c
89,22,89_22,25,t
89,22,89_22,26,_
89,22,89_22,27,u
89,22,89_22,28,p
89,22,89_22,29,o
89,22,89_22,30,n
89,22,89_22,31,_
89,22,89_22,32,h
89,22,89_22,33,i
89,22,89_22,34,m
89,22,89_22,35,_
89,22,89_22,36,n
89,22,89_22,37,o
89,22,89_22,38,r
89,22,89_22,39,_
89,22,89_22,40,t
89,22,89_22,41,h
89,22,89_22,42,e
89,22,89_22,43,_
89,22,89_22,44,s
89,22,89_22,45,o
89,22,89_22,46,n
89,22,89_22,47,_
89,22,89_22,48,o
89,22,89_22,49,f
89,22,89_22,50,_
89,22,89_22,51,w
89,22,89_22,52,i
89,22,89_22,53,c
89,22,89_22,54,k
89,22,89_22,55,e
89,22,89_22,56,d
89,22,89_22,57,n
89,22,89_22,58,e
89,22,89_22,59,s
89,22,89_22,60,s
89,22,89_22,1,a
89,22,89_22,2,f
89,22,89_22,3,f
89,22,89_22,4,l
89,22,89_22,5,i
89,22,89_22,6,c
89,22,89_22,7,t
89,22,89_22,8,_
89,22,89_22,9,h
89,22,89_22,10,i
89,22,89_22,11,m
89,23,89_23,1,a
89,23,89_23,2,n
89,23,89_23,3,d
89,23,89_23,4,_
89,23,89_23,5,i
89,23,89_23,6,_
89,23,89_23,7,w
89,23,89_23,8,i
89,23,89_23,9,l
89,23,89_23,10,l
89,23,89_23,11,_
89,23,89_23,12,b
89,23,89_23,13,e
89,23,89_23,14,a
89,23,89_23,15,t
89,23,89_23,16,_
89,23,89_23,17,d
89,23,89_23,18,o
89,23,89_23,19,w
89,23,89_23,20,n
89,23,89_23,21,_
89,23,89_23,22,h
89,23,89_23,23,i
89,23,89_23,24,s
89,23,89_23,25,_
89,23,89_23,26,f
89,23,89_23,27,o
89,23,89_23,28,e
89,23,89_23,29,s
89,23,89_23,30,_
89,23,89_23,31,b
89,23,89_23,32,e
89,23,89_23,33,f
89,23,89_23,34,o
89,23,89_23,35,r
89,23,89_23,36,e
89,23,89_23,37,_
89,23,89_23,38,h
89,23,89_23,39,i
89,23,89_23,40,s
89,23,89_23,41,_
89,23,89_23,42,f
89,23,89_23,43,a
89,23,89_23,44,c
89,23,89_23,45,e
89,23,89_23,46,_
89,23,89_23,47,a
89,23,89_23,48,n
89,23,89_23,49,d
89,23,89_23,50,_
89,23,89_23,51,p
89,23,89_23,52,l
89,23,89_23,53,a
89,23,89_23,54,g
89,23,89_23,55,u
89,23,89_23,56,e
89,23,89_23,57,_
89,23,89_23,58,t
89,23,89_23,59,h
89,23,89_23,60,e
89,23,89_23,61,m
89,23,89_23,1,t
89,23,89_23,2,h
89,23,89_23,3,a
89,23,89_23,4,t
89,23,89_23,5,_
89,23,89_23,6,h
89,23,89_23,7,a
89,23,89_23,8,t
89,23,89_23,9,e
89,23,89_23,10,_
89,23,89_23,11,h
89,23,89_23,12,i
89,23,89_23,13,m
89,24,89_24,1,b
89,24,89_24,2,u
89,24,89_24,3,t
89,24,89_24,4,_
89,24,89_24,5,m
89,24,89_24,6,y
89,24,89_24,7,_
89,24,89_24,8,f
89,24,89_24,9,a
89,24,89_24,10,i
89,24,89_24,11,t
89,24,89_24,12,h
89,24,89_24,13,f
89,24,89_24,14,u
89,24,89_24,15,l
89,24,89_24,16,n
89,24,89_24,17,e
89,24,89_24,18,s
89,24,89_24,19,s
89,24,89_24,20,_
89,24,89_24,21,a
89,24,89_24,22,n
89,24,89_24,23,d
89,24,89_24,24,_
89,24,89_24,25,m
89,24,89_24,26,y
89,24,89_24,27,_
89,24,89_24,28,m
89,24,89_24,29,e
89,24,89_24,30,r
89,24,89_24,31,c
89,24,89_24,32,y
89,24,89_24,33,_
89,24,89_24,34,s
89,24,89_24,35,h
89,24,89_24,36,a
89,24,89_24,37,l
89,24,89_24,38,l
89,24,89_24,39,_
89,24,89_24,40,b
89,24,89_24,41,e
89,24,89_24,42,_
89,24,89_24,43,w
89,24,89_24,44,i
89,24,89_24,45,t
89,24,89_24,46,h
89,24,89_24,47,_
89,24,89_24,48,h
89,24,89_24,49,i
89,24,89_24,50,m
89,24,89_24,51,_
89,24,89_24,52,a
89,24,89_24,53,n
89,24,89_24,54,d
89,24,89_24,55,_
89,24,89_24,56,i
89,24,89_24,57,n
89,24,89_24,58,_
89,24,89_24,59,m
89,24,89_24,60,y
89,24,89_24,1,n
89,24,89_24,2,a
89,24,89_24,3,m
89,24,89_24,4,e
89,24,89_24,5,_
89,24,89_24,6,s
89,24,89_24,7,h
89,24,89_24,8,a
89,24,89_24,9,l
89,24,89_24,10,l
89,24,89_24,11,_
89,24,89_24,12,h
89,24,89_24,13,i
89,24,89_24,14,s
89,24,89_24,15,_
89,24,89_24,16,h
89,24,89_24,17,o
89,24,89_24,18,r
89,24,89_24,19,n
89,24,89_24,20,_
89,24,89_24,21,b
89,24,89_24,22,e
89,24,89_24,23,_
89,24,89_24,24,e
89,24,89_24,25,x
89,24,89_24,26,a
89,24,89_24,27,l
89,24,89_24,28,t
89,24,89_24,29,e
89,24,89_24,30,d
89,25,89_25,1,i
89,25,89_25,2,_
89,25,89_25,3,w
89,25,89_25,4,i
89,25,89_25,5,l
89,25,89_25,6,l
89,25,89_25,7,_
89,25,89_25,8,s
89,25,89_25,9,e
89,25,89_25,10,t
89,25,89_25,11,_
89,25,89_25,12,h
89,25,89_25,13,i
89,25,89_25,14,s
89,25,89_25,15,_
89,25,89_25,16,h
89,25,89_25,17,a
89,25,89_25,18,n
89,25,89_25,19,d
89,25,89_25,20,_
89,25,89_25,21,a
89,25,89_25,22,l
89,25,89_25,23,s
89,25,89_25,24,o
89,25,89_25,25,_
89,25,89_25,26,i
89,25,89_25,27,n
89,25,89_25,28,_
89,25,89_25,29,t
89,25,89_25,30,h
89,25,89_25,31,e
89,25,89_25,32,_
89,25,89_25,33,s
89,25,89_25,34,e
89,25,89_25,35,a
89,25,89_25,36,_
89,25,89_25,37,a
89,25,89_25,38,n
89,25,89_25,39,d
89,25,89_25,40,_
89,25,89_25,41,h
89,25,89_25,42,i
89,25,89_25,43,s
89,25,89_25,44,_
89,25,89_25,45,r
89,25,89_25,46,i
89,25,89_25,47,g
89,25,89_25,48,h
89,25,89_25,49,t
89,25,89_25,50,_
89,25,89_25,51,h
89,25,89_25,52,a
89,25,89_25,53,n
89,25,89_25,54,d
89,25,89_25,55,_
89,25,89_25,56,i
89,25,89_25,57,n
89,25,89_25,58,_
89,25,89_25,59,t
89,25,89_25,60,h
89,25,89_25,61,e
89,25,89_25,1,r
89,25,89_25,2,i
89,25,89_25,3,v
89,25,89_25,4,e
89,25,89_25,5,r
89,25,89_25,6,s
89,26,89_26,1,h
89,26,89_26,2,e
89,26,89_26,3,_
89,26,89_26,4,s
89,26,89_26,5,h
89,26,89_26,6,a
89,26,89_26,7,l
89,26,89_26,8,l
89,26,89_26,9,_
89,26,89_26,10,c
89,26,89_26,11,r
89,26,89_26,12,y
89,26,89_26,13,_
89,26,89_26,14,u
89,26,89_26,15,n
89,26,89_26,16,t
89,26,89_26,17,o
89,26,89_26,18,_
89,26,89_26,19,m
89,26,89_26,20,e
89,26,89_26,21,_
89,26,89_26,22,t
89,26,89_26,23,h
89,26,89_26,24,o
89,26,89_26,25,u
89,26,89_26,26,_
89,26,89_26,27,a
89,26,89_26,28,r
89,26,89_26,29,t
89,26,89_26,30,_
89,26,89_26,31,m
89,26,89_26,32,y
89,26,89_26,33,_
89,26,89_26,34,f
89,26,89_26,35,a
89,26,89_26,36,t
89,26,89_26,37,h
89,26,89_26,38,e
89,26,89_26,39,r
89,26,89_26,40,_
89,26,89_26,41,m
89,26,89_26,42,y
89,26,89_26,43,_
89,26,89_26,44,g
89,26,89_26,45,o
89,26,89_26,46,d
89,26,89_26,47,_
89,26,89_26,48,a
89,26,89_26,49,n
89,26,89_26,50,d
89,26,89_26,51,_
89,26,89_26,52,t
89,26,89_26,53,h
89,26,89_26,54,e
89,26,89_26,55,_
89,26,89_26,56,r
89,26,89_26,57,o
89,26,89_26,58,c
89,26,89_26,59,k
89,26,89_26,1,o
89,26,89_26,2,f
89,26,89_26,3,_
89,26,89_26,4,m
89,26,89_26,5,y
89,26,89_26,6,_
89,26,89_26,7,s
89,26,89_26,8,a
89,26,89_26,9,l
89,26,89_26,10,v
89,26,89_26,11,a
89,26,89_26,12,t
89,26,89_26,13,i
89,26,89_26,14,o
89,26,89_26,15,n
89,27,89_27,1,a
89,27,89_27,2,l
89,27,89_27,3,s
89,27,89_27,4,o
89,27,89_27,5,_
89,27,89_27,6,i
89,27,89_27,7,_
89,27,89_27,8,w
89,27,89_27,9,i
89,27,89_27,10,l
89,27,89_27,11,l
89,27,89_27,12,_
89,27,89_27,13,m
89,27,89_27,14,a
89,27,89_27,15,k
89,27,89_27,16,e
89,27,89_27,17,_
89,27,89_27,18,h
89,27,89_27,19,i
89,27,89_27,20,m
89,27,89_27,21,_
89,27,89_27,22,m
89,27,89_27,23,y
89,27,89_27,24,_
89,27,89_27,25,f
89,27,89_27,26,i
89,27,89_27,27,r
89,27,89_27,28,s
89,27,89_27,29,t
89,27,89_27,30,b
89,27,89_27,31,o
89,27,89_27,32,r
89,27,89_27,33,n
89,27,89_27,34,_
89,27,89_27,35,h
89,27,89_27,36,i
89,27,89_27,37,g
89,27,89_27,38,h
89,27,89_27,39,e
89,27,89_27,40,r
89,27,89_27,41,_
89,27,89_27,42,t
89,27,89_27,43,h
89,27,89_27,44,a
89,27,89_27,45,n
89,27,89_27,46,_
89,27,89_27,47,t
89,27,89_27,48,h
89,27,89_27,49,e
89,27,89_27,50,_
89,27,89_27,51,k
89,27,89_27,52,i
89,27,89_27,53,n
89,27,89_27,54,g
89,27,89_27,55,s
89,27,89_27,56,_
89,27,89_27,57,o
89,27,89_27,58,f
89,27,89_27,1,t
89,27,89_27,2,h
89,27,89_27,3,e
89,27,89_27,4,_
89,27,89_27,5,e
89,27,89_27,6,a
89,27,89_27,7,r
89,27,89_27,8,t
89,27,89_27,9,h
89,28,89_28,1,m
89,28,89_28,2,y
89,28,89_28,3,_
89,28,89_28,4,m
89,28,89_28,5,e
89,28,89_28,6,r
89,28,89_28,7,c
89,28,89_28,8,y
89,28,89_28,9,_
89,28,89_28,10,w
89,28,89_28,11,i
89,28,89_28,12,l
89,28,89_28,13,l
89,28,89_28,14,_
89,28,89_28,15,i
89,28,89_28,16,_
89,28,89_28,17,k
89,28,89_28,18,e
89,28,89_28,19,e
89,28,89_28,20,p
89,28,89_28,21,_
89,28,89_28,22,f
89,28,89_28,23,o
89,28,89_28,24,r
89,28,89_28,25,_
89,28,89_28,26,h
89,28,89_28,27,i
89,28,89_28,28,m
89,28,89_28,29,_
89,28,89_28,30,f
89,28,89_28,31,o
89,28,89_28,32,r
89,28,89_28,33,_
89,28,89_28,34,e
89,28,89_28,35,v
89,28,89_28,36,e
89,28,89_28,37,r
89,28,89_28,38,m
89,28,89_28,39,o
89,28,89_28,40,r
89,28,89_28,41,e
89,28,89_28,42,_
89,28,89_28,43,a
89,28,89_28,44,n
89,28,89_28,45,d
89,28,89_28,46,_
89,28,89_28,47,m
89,28,89_28,48,y
89,28,89_28,49,_
89,28,89_28,50,c
89,28,89_28,51,o
89,28,89_28,52,v
89,28,89_28,53,e
89,28,89_28,54,n
89,28,89_28,55,a
89,28,89_28,56,n
89,28,89_28,57,t
89,28,89_28,1,s
89,28,89_28,2,h
89,28,89_28,3,a
89,28,89_28,4,l
89,28,89_28,5,l
89,28,89_28,6,_
89,28,89_28,7,s
89,28,89_28,8,t
89,28,89_28,9,a
89,28,89_28,10,n
89,28,89_28,11,d
89,28,89_28,12,_
89,28,89_28,13,f
89,28,89_28,14,a
89,28,89_28,15,s
89,28,89_28,16,t
89,28,89_28,17,_
89,28,89_28,18,w
89,28,89_28,19,i
89,28,89_28,20,t
89,28,89_28,21,h
89,28,89_28,22,_
89,28,89_28,23,h
89,28,89_28,24,i
89,28,89_28,25,m
89,29,89_29,1,h
89,29,89_29,2,i
89,29,89_29,3,s
89,29,89_29,4,_
89,29,89_29,5,s
89,29,89_29,6,e
89,29,89_29,7,e
89,29,89_29,8,d
89,29,89_29,9,_
89,29,89_29,10,a
89,29,89_29,11,l
89,29,89_29,12,s
89,29,89_29,13,o
89,29,89_29,14,_
89,29,89_29,15,w
89,29,89_29,16,i
89,29,89_29,17,l
89,29,89_29,18,l
89,29,89_29,19,_
89,29,89_29,20,i
89,29,89_29,21,_
89,29,89_29,22,m
89,29,89_29,23,a
89,29,89_29,24,k
89,29,89_29,25,e
89,29,89_29,26,_
89,29,89_29,27,t
89,29,89_29,28,o
89,29,89_29,29,_
89,29,89_29,30,e
89,29,89_29,31,n
89,29,89_29,32,d
89,29,89_29,33,u
89,29,89_29,34,r
89,29,89_29,35,e
89,29,89_29,36,_
89,29,89_29,37,f
89,29,89_29,38,o
89,29,89_29,39,r
89,29,89_29,40,_
89,29,89_29,41,e
89,29,89_29,42,v
89,29,89_29,43,e
89,29,89_29,44,r
89,29,89_29,45,_
89,29,89_29,46,a
89,29,89_29,47,n
89,29,89_29,48,d
89,29,89_29,49,_
89,29,89_29,50,h
89,29,89_29,51,i
89,29,89_29,52,s
89,29,89_29,53,_
89,29,89_29,54,t
89,29,89_29,55,h
89,29,89_29,56,r
89,29,89_29,57,o
89,29,89_29,58,n
89,29,89_29,59,e
89,29,89_29,1,a
89,29,89_29,2,s
89,29,89_29,3,_
89,29,89_29,4,t
89,29,89_29,5,h
89,29,89_29,6,e
89,29,89_29,7,_
89,29,89_29,8,d
89,29,89_29,9,a
89,29,89_29,10,y
89,29,89_29,11,s
89,29,89_29,12,_
89,29,89_29,13,o
89,29,89_29,14,f
89,29,89_29,15,_
89,29,89_29,16,h
89,29,89_29,17,e
89,29,89_29,18,a
89,29,89_29,19,v
89,29,89_29,20,e
89,29,89_29,21,n
89,30,89_30,1,i
89,30,89_30,2,f
89,30,89_30,3,_
89,30,89_30,4,h
89,30,89_30,5,i
89,30,89_30,6,s
89,30,89_30,7,_
89,30,89_30,8,c
89,30,89_30,9,h
89,30,89_30,10,i
89,30,89_30,11,l
89,30,89_30,12,d
89,30,89_30,13,r
89,30,89_30,14,e
89,30,89_30,15,n
89,30,89_30,16,_
89,30,89_30,17,f
89,30,89_30,18,o
89,30,89_30,19,r
89,30,89_30,20,s
89,30,89_30,21,a
89,30,89_30,22,k
89,30,89_30,23,e
89,30,89_30,24,_
89,30,89_30,25,m
89,30,89_30,26,y
89,30,89_30,27,_
89,30,89_30,28,l
89,30,89_30,29,a
89,30,89_30,30,w
89,30,89_30,31,_
89,30,89_30,32,a
89,30,89_30,33,n
89,30,89_30,34,d
89,30,89_30,35,_
89,30,89_30,36,w
89,30,89_30,37,a
89,30,89_30,38,l
89,30,89_30,39,k
89,30,89_30,40,_
89,30,89_30,41,n
89,30,89_30,42,o
89,30,89_30,43,t
89,30,89_30,44,_
89,30,89_30,45,i
89,30,89_30,46,n
89,30,89_30,47,_
89,30,89_30,48,m
89,30,89_30,49,y
89,30,89_30,50,_
89,30,89_30,51,j
89,30,89_30,52,u
89,30,89_30,53,d
89,30,89_30,54,g
89,30,89_30,55,m
89,30,89_30,56,e
89,30,89_30,57,n
89,30,89_30,58,t
89,30,89_30,59,s
89,31,89_31,1,i
89,31,89_31,2,f
89,31,89_31,3,_
89,31,89_31,4,t
89,31,89_31,5,h
89,31,89_31,6,e
89,31,89_31,7,y
89,31,89_31,8,_
89,31,89_31,9,b
89,31,89_31,10,r
89,31,89_31,11,e
89,31,89_31,12,a
89,31,89_31,13,k
89,31,89_31,14,_
89,31,89_31,15,m
89,31,89_31,16,y
89,31,89_31,17,_
89,31,89_31,18,s
89,31,89_31,19,t
89,31,89_31,20,a
89,31,89_31,21,t
89,31,89_31,22,u
89,31,89_31,23,t
89,31,89_31,24,e
89,31,89_31,25,s
89,31,89_31,26,_
89,31,89_31,27,a
89,31,89_31,28,n
89,31,89_31,29,d
89,31,89_31,30,_
89,31,89_31,31,k
89,31,89_31,32,e
89,31,89_31,33,e
89,31,89_31,34,p
89,31,89_31,35,_
89,31,89_31,36,n
89,31,89_31,37,o
89,31,89_31,38,t
89,31,89_31,39,_
89,31,89_31,40,m
89,31,89_31,41,y
89,31,89_31,42,_
89,31,89_31,43,c
89,31,89_31,44,o
89,31,89_31,45,m
89,31,89_31,46,m
89,31,89_31,47,a
89,31,89_31,48,n
89,31,89_31,49,d
89,31,89_31,50,m
89,31,89_31,51,e
89,31,89_31,52,n
89,31,89_31,53,t
89,31,89_31,54,s
89,32,89_32,1,t
89,32,89_32,2,h
89,32,89_32,3,e
89,32,89_32,4,n
89,32,89_32,5,_
89,32,89_32,6,w
89,32,89_32,7,i
89,32,89_32,8,l
89,32,89_32,9,l
89,32,89_32,10,_
89,32,89_32,11,i
89,32,89_32,12,_
89,32,89_32,13,v
89,32,89_32,14,i
89,32,89_32,15,s
89,32,89_32,16,i
89,32,89_32,17,t
89,32,89_32,18,_
89,32,89_32,19,t
89,32,89_32,20,h
89,32,89_32,21,e
89,32,89_32,22,i
89,32,89_32,23,r
89,32,89_32,24,_
89,32,89_32,25,t
89,32,89_32,26,r
89,32,89_32,27,a
89,32,89_32,28,n
89,32,89_32,29,s
89,32,89_32,30,g
89,32,89_32,31,r
89,32,89_32,32,e
89,32,89_32,33,s
89,32,89_32,34,s
89,32,89_32,35,i
89,32,89_32,36,o
89,32,89_32,37,n
89,32,89_32,38,_
89,32,89_32,39,w
89,32,89_32,40,i
89,32,89_32,41,t
89,32,89_32,42,h
89,32,89_32,43,_
89,32,89_32,44,t
89,32,89_32,45,h
89,32,89_32,46,e
89,32,89_32,47,_
89,32,89_32,48,r
89,32,89_32,49,o
89,32,89_32,50,d
89,32,89_32,51,_
89,32,89_32,52,a
89,32,89_32,53,n
89,32,89_32,54,d
89,32,89_32,55,_
89,32,89_32,56,t
89,32,89_32,57,h
89,32,89_32,58,e
89,32,89_32,59,i
89,32,89_32,60,r
89,32,89_32,1,i
89,32,89_32,2,n
89,32,89_32,3,i
89,32,89_32,4,q
89,32,89_32,5,u
89,32,89_32,6,i
89,32,89_32,7,t
89,32,89_32,8,y
89,32,89_32,9,_
89,32,89_32,10,w
89,32,89_32,11,i
89,32,89_32,12,t
89,32,89_32,13,h
89,32,89_32,14,_
89,32,89_32,15,s
89,32,89_32,16,t
89,32,89_32,17,r
89,32,89_32,18,i
89,32,89_32,19,p
89,32,89_32,20,e
89,32,89_32,21,s
89,33,89_33,1,n
89,33,89_33,2,e
89,33,89_33,3,v
89,33,89_33,4,e
89,33,89_33,5,r
89,33,89_33,6,t
89,33,89_33,7,h
89,33,89_33,8,e
89,33,89_33,9,l
89,33,89_33,10,e
89,33,89_33,11,s
89,33,89_33,12,s
89,33,89_33,13,_
89,33,89_33,14,m
89,33,89_33,15,y
89,33,89_33,16,_
89,33,89_33,17,l
89,33,89_33,18,o
89,33,89_33,19,v
89,33,89_33,20,i
89,33,89_33,21,n
89,33,89_33,22,g
89,33,89_33,23,k
89,33,89_33,24,i
89,33,89_33,25,n
89,33,89_33,26,d
89,33,89_33,27,n
89,33,89_33,28,e
89,33,89_33,29,s
89,33,89_33,30,s
89,33,89_33,31,_
89,33,89_33,32,w
89,33,89_33,33,i
89,33,89_33,34,l
89,33,89_33,35,l
89,33,89_33,36,_
89,33,89_33,37,i
89,33,89_33,38,_
89,33,89_33,39,n
89,33,89_33,40,o
89,33,89_33,41,t
89,33,89_33,42,_
89,33,89_33,43,u
89,33,89_33,44,t
89,33,89_33,45,t
89,33,89_33,46,e
89,33,89_33,47,r
89,33,89_33,48,l
89,33,89_33,49,y
89,33,89_33,50,_
89,33,89_33,51,t
89,33,89_33,52,a
89,33,89_33,53,k
89,33,89_33,54,e
89,33,89_33,55,_
89,33,89_33,56,f
89,33,89_33,57,r
89,33,89_33,58,o
89,33,89_33,59,m
89,33,89_33,1,h
89,33,89_33,2,i
89,33,89_33,3,m
89,33,89_33,4,_
89,33,89_33,5,n
89,33,89_33,6,o
89,33,89_33,7,r
89,33,89_33,8,_
89,33,89_33,9,s
89,33,89_33,10,u
89,33,89_33,11,f
89,33,89_33,12,f
89,33,89_33,13,e
89,33,89_33,14,r
89,33,89_33,15,_
89,33,89_33,16,m
89,33,89_33,17,y
89,33,89_33,18,_
89,33,89_33,19,f
89,33,89_33,20,a
89,33,89_33,21,i
89,33,89_33,22,t
89,33,89_33,23,h
89,33,89_33,24,f
89,33,89_33,25,u
89,33,89_33,26,l
89,33,89_33,27,n
89,33,89_33,28,e
89,33,89_33,29,s
89,33,89_33,30,s
89,33,89_33,31,_
89,33,89_33,32,t
89,33,89_33,33,o
89,33,89_33,34,_
89,33,89_33,35,f
89,33,89_33,36,a
89,33,89_33,37,i
89,33,89_33,38,l
89,34,89_34,1,m
89,34,89_34,2,y
89,34,89_34,3,_
89,34,89_34,4,c
89,34,89_34,5,o
89,34,89_34,6,v
89,34,89_34,7,e
89,34,89_34,8,n
89,34,89_34,9,a
89,34,89_34,10,n
89,34,89_34,11,t
89,34,89_34,12,_
89,34,89_34,13,w
89,34,89_34,14,i
89,34,89_34,15,l
89,34,89_34,16,l
89,34,89_34,17,_
89,34,89_34,18,i
89,34,89_34,19,_
89,34,89_34,20,n
89,34,89_34,21,o
89,34,89_34,22,t
89,34,89_34,23,_
89,34,89_34,24,b
89,34,89_34,25,r
89,34,89_34,26,e
89,34,89_34,27,a
89,34,89_34,28,k
89,34,89_34,29,_
89,34,89_34,30,n
89,34,89_34,31,o
89,34,89_34,32,r
89,34,89_34,33,_
89,34,89_34,34,a
89,34,89_34,35,l
89,34,89_34,36,t
89,34,89_34,37,e
89,34,89_34,38,r
89,34,89_34,39,_
89,34,89_34,40,t
89,34,89_34,41,h
89,34,89_34,42,e
89,34,89_34,43,_
89,34,89_34,44,t
89,34,89_34,45,h
89,34,89_34,46,i
89,34,89_34,47,n
89,34,89_34,48,g
89,34,89_34,49,_
89,34,89_34,50,t
89,34,89_34,51,h
89,34,89_34,52,a
89,34,89_34,53,t
89,34,89_34,54,_
89,34,89_34,55,i
89,34,89_34,56,s
89,34,89_34,57,_
89,34,89_34,58,g
89,34,89_34,59,o
89,34,89_34,60,n
89,34,89_34,61,e
89,34,89_34,1,o
89,34,89_34,2,u
89,34,89_34,3,t
89,34,89_34,4,_
89,34,89_34,5,o
89,34,89_34,6,f
89,34,89_34,7,_
89,34,89_34,8,m
89,34,89_34,9,y
89,34,89_34,10,_
89,34,89_34,11,l
89,34,89_34,12,i
89,34,89_34,13,p
89,34,89_34,14,s
89,35,89_35,1,o
89,35,89_35,2,n
89,35,89_35,3,c
89,35,89_35,4,e
89,35,89_35,5,_
89,35,89_35,6,h
89,35,89_35,7,a
89,35,89_35,8,v
89,35,89_35,9,e
89,35,89_35,10,_
89,35,89_35,11,i
89,35,89_35,12,_
89,35,89_35,13,s
89,35,89_35,14,w
89,35,89_35,15,o
89,35,89_35,16,r
89,35,89_35,17,n
89,35,89_35,18,_
89,35,89_35,19,b
89,35,89_35,20,y
89,35,89_35,21,_
89,35,89_35,22,m
89,35,89_35,23,y
89,35,89_35,24,_
89,35,89_35,25,h
89,35,89_35,26,o
89,35,89_35,27,l
89,35,89_35,28,i
89,35,89_35,29,n
89,35,89_35,30,e
89,35,89_35,31,s
89,35,89_35,32,s
89,35,89_35,33,_
89,35,89_35,34,t
89,35,89_35,35,h
89,35,89_35,36,a
89,35,89_35,37,t
89,35,89_35,38,_
89,35,89_35,39,i
89,35,89_35,40,_
89,35,89_35,41,w
89,35,89_35,42,i
89,35,89_35,43,l
89,35,89_35,44,l
89,35,89_35,45,_
89,35,89_35,46,n
89,35,89_35,47,o
89,35,89_35,48,t
89,35,89_35,49,_
89,35,89_35,50,l
89,35,89_35,51,i
89,35,89_35,52,e
89,35,89_35,53,_
89,35,89_35,54,u
89,35,89_35,55,n
89,35,89_35,56,t
89,35,89_35,57,o
89,35,89_35,1,d
89,35,89_35,2,a
89,35,89_35,3,v
89,35,89_35,4,i
89,35,89_35,5,d
89,36,89_36,1,h
89,36,89_36,2,i
89,36,89_36,3,s
89,36,89_36,4,_
89,36,89_36,5,s
89,36,89_36,6,e
89,36,89_36,7,e
89,36,89_36,8,d
89,36,89_36,9,_
89,36,89_36,10,s
89,36,89_36,11,h
89,36,89_36,12,a
89,36,89_36,13,l
89,36,89_36,14,l
89,36,89_36,15,_
89,36,89_36,16,e
89,36,89_36,17,n
89,36,89_36,18,d
89,36,89_36,19,u
89,36,89_36,20,r
89,36,89_36,21,e
89,36,89_36,22,_
89,36,89_36,23,f
89,36,89_36,24,o
89,36,89_36,25,r
89,36,89_36,26,_
89,36,89_36,27,e
89,36,89_36,28,v
89,36,89_36,29,e
89,36,89_36,30,r
89,36,89_36,31,_
89,36,89_36,32,a
89,36,89_36,33,n
89,36,89_36,34,d
89,36,89_36,35,_
89,36,89_36,36,h
89,36,89_36,37,i
89,36,89_36,38,s
89,36,89_36,39,_
89,36,89_36,40,t
89,36,89_36,41,h
89,36,89_36,42,r
89,36,89_36,43,o
89,36,89_36,44,n
89,36,89_36,45,e
89,36,89_36,46,_
89,36,89_36,47,a
89,36,89_36,48,s
89,36,89_36,49,_
89,36,89_36,50,t
89,36,89_36,51,h
89,36,89_36,52,e
89,36,89_36,53,_
89,36,89_36,54,s
89,36,89_36,55,u
89,36,89_36,56,n
89,36,89_36,1,b
89,36,89_36,2,e
89,36,89_36,3,f
89,36,89_36,4,o
89,36,89_36,5,r
89,36,89_36,6,e
89,36,89_36,7,_
89,36,89_36,8,m
89,36,89_36,9,e
89,37,89_37,1,i
89,37,89_37,2,t
89,37,89_37,3,_
89,37,89_37,4,s
89,37,89_37,5,h
89,37,89_37,6,a
89,37,89_37,7,l
89,37,89_37,8,l
89,37,89_37,9,_
89,37,89_37,10,b
89,37,89_37,11,e
89,37,89_37,12,_
89,37,89_37,13,e
89,37,89_37,14,s
89,37,89_37,15,t
89,37,89_37,16,a
89,37,89_37,17,b
89,37,89_37,18,l
89,37,89_37,19,i
89,37,89_37,20,s
89,37,89_37,21,h
89,37,89_37,22,e
89,37,89_37,23,d
89,37,89_37,24,_
89,37,89_37,25,f
89,37,89_37,26,o
89,37,89_37,27,r
89,37,89_37,28,_
89,37,89_37,29,e
89,37,89_37,30,v
89,37,89_37,31,e
89,37,89_37,32,r
89,37,89_37,33,_
89,37,89_37,34,a
89,37,89_37,35,s
89,37,89_37,36,_
89,37,89_37,37,t
89,37,89_37,38,h
89,37,89_37,39,e
89,37,89_37,40,_
89,37,89_37,41,m
89,37,89_37,42,o
89,37,89_37,43,o
89,37,89_37,44,n
89,37,89_37,45,_
89,37,89_37,46,a
89,37,89_37,47,n
89,37,89_37,48,d
89,37,89_37,49,_
89,37,89_37,50,a
89,37,89_37,51,s
89,37,89_37,52,_
89,37,89_37,53,a
89,37,89_37,1,f
89,37,89_37,2,a
89,37,89_37,3,i
89,37,89_37,4,t
89,37,89_37,5,h
89,37,89_37,6,f
89,37,89_37,7,u
89,37,89_37,8,l
89,37,89_37,9,_
89,37,89_37,10,w
89,37,89_37,11,i
89,37,89_37,12,t
89,37,89_37,13,n
89,37,89_37,14,e
89,37,89_37,15,s
89,37,89_37,16,s
89,37,89_37,17,_
89,37,89_37,18,i
89,37,89_37,19,n
89,37,89_37,20,_
89,37,89_37,21,h
89,37,89_37,22,e
89,37,89_37,23,a
89,37,89_37,24,v
89,37,89_37,25,e
89,37,89_37,26,n
89,37,89_37,27,_
89,37,89_37,28,s
89,37,89_37,29,e
89,37,89_37,30,l
89,37,89_37,31,a
89,37,89_37,32,h
89,38,89_38,1,b
89,38,89_38,2,u
89,38,89_38,3,t
