page_no,hampton_page_no,duplicate_content,line_no,char_no,revelation,char
144,74,N,3,6,81,Y3
144,74,N,3,7,81,vv
144,74,N,3,8,81,qL3
144,74,N,3,9,81,vv
144,74,N,3,10,81,14
144,74,N,4,1,81,N
144,74,N,4,2,81,Ki
144,74,N,4,3,81,Ki
144,74,N,4,4,81,P
144,74,N,4,5,81,vv
144,74,N,4,6,81,GG
144,74,N,4,7,81,vv
144,74,N,4,8,81,dc
144,74,N,4,9,81,3
144,74,N,4,10,81,Y3
144,74,N,4,11,81,vv
144,74,N,5,1,81,2
144,74,N,5,2,81,Y3
144,74,N,5,3,81,GG
144,74,N,5,4,81,GG
144,74,N,5,5,81,2
144,74,N,5,6,81,96
144,74,N,5,7,81,M
144,74,N,5,8,81,Y3
144,74,N,5,9,81,vv
144,74,N,5,10,81,dc
144,74,N,6,1,81,96
144,74,N,6,2,81,76
144,74,N,6,3,81,Ki
144,74,N,6,4,81,Ki
144,74,N,6,5,81,2
144,74,N,6,6,81,Ki
144,74,N,6,7,81,Ki
144,74,N,6,8,81,96
144,74,N,6,9,81,vv
144,74,N,6,10,81,GG
144,74,N,6,11,81,Y3
144,74,N,6,12,81,14
144,74,N,7,1,81,Ki
144,74,N,7,2,81,Ki
144,74,N,7,3,81,P
144,74,N,7,4,81,76
144,74,N,7,5,81,Y3
144,74,N,7,6,81,vv
144,74,N,7,7,81,2
144,74,N,7,8,81,14
144,74,N,7,9,81,Y3
144,74,N,7,10,81,vv
144,74,N,7,11,81,GG
144,74,N,8,1,81,Ki
144,74,N,8,2,81,Ki
144,74,N,8,3,81,P2
144,74,N,8,4,81,vv
144,74,N,8,5,81,qL3
144,74,N,8,6,81,76
144,74,N,8,7,81,EE
144,74,N,8,8,81,Y3
144,74,N,8,9,81,vv
144,74,N,8,10,81,GG
144,74,N,8,11,81,76
144,74,N,8,12,81,qL3
144,74,N,8,13,81,vv
144,74,N,9,1,81,dc
144,74,N,9,2,81,N
144,74,N,9,3,81,P2
144,74,N,9,4,81,vv
144,74,N,9,5,81,Y3
144,74,N,9,6,81,GG
144,74,N,9,7,81,N
144,74,N,9,8,81,LL
144,74,N,9,9,81,Y3
144,74,N,9,10,81,vv
144,74,N,9,11,81,S
144,74,N,9,12,81,q3
144,74,N,10,1,81,nn
144,74,N,10,2,81,Y3
144,74,N,10,3,81,76
144,74,N,10,4,81,N
144,74,N,10,5,81,dc
144,74,N,10,6,81,GG
144,74,N,10,7,81,Y3
144,74,N,10,8,81,vv
144,74,N,10,9,81,2
144,74,N,10,10,81,14
144,74,N,10,11,81,2
144,74,N,10,12,81,q3
144,74,N,11,1,81,g
144,74,N,11,2,81,Y3
144,74,N,11,3,81,nn
144,74,N,11,4,81,EE
144,74,N,11,5,81,dc
144,74,N,11,6,81,Y3
144,74,N,11,7,81,vv
144,74,N,11,8,81,qL3
144,74,N,11,9,81,EE
144,74,N,11,10,81,M
144,74,N,11,11,81,2
144,74,N,11,12,81,14
144,74,N,12,1,81,dc
144,74,N,12,2,81,GG
144,74,N,12,3,81,Y3
144,74,N,12,4,81,14
144,74,N,12,5,81,EE
144,74,N,12,6,81,Y3
144,74,N,12,7,81,vv
144,74,N,12,8,81,N
144,74,N,12,9,81,Ki
144,74,N,12,10,81,Ki
144,74,N,12,11,81,2
144,74,N,12,12,81,14
144,74,N,13,1,81,EE
144,74,N,13,2,81,P2
144,74,N,13,3,81,vv
144,74,N,13,4,81,Y3
144,74,N,13,5,81,vv
144,74,N,13,6,81,N
144,74,N,13,7,81,S
144,74,N,13,8,81,o3
144,74,N,13,9,81,Y3
144,74,N,13,10,81,vv
144,74,N,13,11,81,qL3
144,74,N,13,12,81,vv
144,74,N,14,1,81,P2
144,74,N,14,2,81,vv
144,74,N,14,3,81,dc
144,74,N,14,4,81,Ki
144,74,N,14,5,81,Ki
144,74,N,14,6,81,d3
144,74,N,14,7,81,76
144,74,N,14,8,81,N
144,74,N,14,9,81,P2
144,74,N,14,10,81,vv
144,74,N,14,11,81,Y3
144,74,N,14,12,81,vv
144,74,N,14,13,81,P2
144,74,N,15,1,81,Gi
144,74,N,15,2,81,P
144,74,N,15,3,81,vv
144,74,N,15,4,81,Y3
144,74,N,15,5,81,vv
144,74,N,15,6,81,dc
144,74,N,15,7,81,GG
144,74,N,15,8,81,Y3
144,74,N,15,9,81,JJ
144,74,N,15,10,81,dc
144,74,N,15,11,81,14
144,74,N,15,12,81,P2
144,74,N,16,1,81,A-
144,74,N,16,2,81,76
144,74,N,16,3,81,GG
144,74,N,16,4,81,P2
144,74,N,16,5,81,vv
144,74,N,16,6,81,Y3
144,74,N,16,7,81,14
144,74,N,16,8,81,JJ
144,74,N,16,9,81,vv
144,74,N,16,10,81,LL
144,74,N,17,1,81,nn
144,74,N,17,2,81,ee
144,74,N,17,3,81,LL
144,74,N,17,4,81,Y3
144,74,N,17,5,81,vv
144,74,N,17,6,81,Y3
144,74,N,17,7,81,vv
144,74,N,17,8,81,dc
144,74,N,17,9,81,14
144,74,N,17,10,81,2
144,74,N,17,11,81,14
144,74,N,18,1,81,N
144,74,N,18,2,81,P2
144,74,N,18,3,81,vv
144,74,N,18,4,81,Y3
144,74,N,18,5,81,vv
144,74,N,18,6,81,Y3
144,74,N,18,7,81,vv
144,74,N,18,8,81,qL3
144,74,N,18,9,81,vv
144,74,N,18,10,81,2
144,74,N,18,11,81,14
144,74,N,18,12,81,Y3
144,74,N,19,1,81,4L
144,74,N,19,2,81,T
144,74,N,19,3,81,EE
144,74,N,19,4,81,Y3
144,74,N,19,5,81,g
144,74,N,19,6,81,Y3
144,74,N,19,7,81,vv
144,74,N,19,8,81,Y3
144,74,N,19,9,81,vv
144,74,N,19,10,81,GG
144,74,N,19,11,81,vv
144,74,N,20,1,81,Gi
144,74,N,20,2,81,GG
144,74,N,20,3,81,Ki
144,74,N,20,4,81,Ki
144,74,N,20,5,81,g
144,74,N,20,6,81,Y3
144,74,N,20,7,81,vv
144,74,N,20,8,81,Y3
144,74,N,20,9,81,vv
144,74,N,20,10,81,P
144,74,N,20,11,81,vv
144,74,N,20,12,81,dc
144,74,N,20,13,81,GG
144,74,N,21,1,81,F
144,74,N,21,2,81,2
144,74,N,21,3,81,14
144,74,N,21,4,81,76
144,74,N,21,5,81,P2
144,74,N,21,6,81,vv
144,74,N,21,7,81,Y3
144,74,N,21,8,81,vv
144,74,N,21,9,81,Y3
144,74,N,21,10,81,vv
144,74,N,21,11,81,dc
144,74,N,21,12,81,14
144,74,N,22,1,81,d2
144,74,N,22,2,81,vv
144,74,N,22,3,81,Y3
144,74,N,22,4,81,95
144,74,N,22,5,81,Y3
144,74,N,22,6,81,vv
144,74,N,22,7,81,dc
144,74,N,22,8,81,14
144,74,N,22,9,81,Y3
144,74,N,22,10,81,vv
144,74,N,22,11,81,Y4
144,74,N,22,12,81,vv
144,74,N,23,1,81,96
144,74,N,23,2,81,vv
144,74,N,23,3,81,Y4
144,74,N,23,4,81,J1
144,74,N,23,5,81,Y3
144,74,N,23,6,81,LL
144,74,N,23,7,81,2
144,74,N,23,8,81,14
144,74,N,23,9,81,dc
144,74,N,23,10,81,Y3
144,74,N,23,11,81,vv
144,74,N,23,12,81,Y3
144,74,N,23,13,81,14
144,74,N,23,14,81,qL3
144,74,N,24,1,81,A-
144,74,N,24,2,81,Y3
144,74,N,24,3,81,vv
144,74,N,24,4,81,Y3
144,74,N,24,5,81,vv
144,74,N,24,6,81,2
144,74,N,24,7,81,14
144,74,N,24,8,81,Y3
144,74,N,24,9,81,vv
144,74,N,24,10,81,GG
144,74,N,24,11,81,vv
144,74,N,24,12,81,Y3
144,74,N,24,13,81,vv
144,74,N,25,1,81,EE
144,74,N,25,2,81,Y3
144,74,N,25,3,81,JJ
144,74,N,25,4,81,q3
144,74,N,25,5,81,Y3
144,74,N,25,6,81,14
144,74,N,25,7,81,F
144,74,N,25,8,81,14
144,74,N,25,9,81,Gi
144,74,N,25,10,81,Gi
144,74,N,25,11,81,Ki
144,74,N,25,12,81,Ki
145,75,N,1,1,82,Gi
145,75,N,1,2,82,LL
145,75,N,1,3,82,P2
145,75,N,1,4,82,vv
145,75,N,1,5,82,Y4
145,75,N,1,6,82,q3
145,75,N,1,7,82,dc
145,75,N,1,8,82,Y4
145,75,N,1,9,82,14
145,75,N,1,10,82,Y4
145,75,N,1,11,82,vv
145,75,N,2,1,82,dc
145,75,N,2,2,82,GG
145,75,N,2,3,82,N
145,75,N,2,4,82,qL3
145,75,N,2,5,82,nn
145,75,N,2,6,82,g
145,75,N,2,7,82,Y3
145,75,N,2,8,82,vv
145,75,N,2,9,82,dc
145,75,N,2,10,82,GG
145,75,N,3,1,82,Gi
145,75,N,3,2,82,Ki
145,75,N,3,3,82,Ki
145,75,N,3,4,82,Y4
145,75,N,3,5,82,vv
145,75,N,3,6,82,Y3
145,75,N,3,7,82,vv
145,75,N,3,8,82,dc
145,75,N,3,9,82,GG
145,75,N,3,10,82,LL
145,75,N,3,11,82,Y3
145,75,N,3,12,82,vv
145,75,N,4,1,82,Y4
145,75,N,4,2,82,76
145,75,N,4,3,82,GG
145,75,N,4,4,82,76
145,75,N,4,5,82,EE
145,75,N,4,6,82,Y3
145,75,N,4,7,82,vv
145,75,N,4,8,82,Y3
145,75,N,4,9,82,vv
145,75,N,4,10,82,Y3
145,75,N,4,11,82,vv
145,75,N,4,12,82,14
145,75,N,5,1,82,2
145,75,N,5,2,82,14
145,75,N,5,3,82,Y4
145,75,N,5,4,82,GG
145,75,N,5,5,82,Y4
145,75,N,5,6,82,14
145,75,N,5,7,82,2
145,75,N,5,8,82,14
145,75,N,5,9,82,Y4
145,75,N,5,10,82,vv
145,75,N,5,11,82,LL
145,75,N,6,1,82,Ki
145,75,N,6,2,82,Ki
145,75,N,6,3,82,dc
145,75,N,6,4,82,GG
145,75,N,6,5,82,N
145,75,N,6,6,82,2
145,75,N,6,7,82,14
145,75,N,6,8,82,Y3
145,75,N,6,9,82,vv
145,75,N,6,10,82,LL
145,75,N,6,11,82,g
145,75,N,6,12,82,Y4
145,75,N,7,1,82,Y4
145,75,N,7,2,82,vv
145,75,N,7,3,82,dc
145,75,N,7,4,82,Y3
145,75,N,7,5,82,76
145,75,N,7,6,82,2
145,75,N,7,7,82,14
145,75,N,7,8,82,76
145,75,N,7,9,82,GG
145,75,N,7,10,82,GG
145,75,N,7,11,82,vv
145,75,N,8,1,82,96
145,75,N,8,2,82,N
145,75,N,8,3,82,Y3
145,75,N,8,4,82,vv
145,75,N,8,5,82,Y3
145,75,N,8,6,82,vv
145,75,N,8,7,82,nn
145,75,N,8,8,82,dc
145,75,N,8,9,82,Y3
145,75,N,8,10,82,vv
145,75,N,8,11,82,Y3
145,75,N,8,12,82,vv
145,75,N,9,1,82,dc
145,75,N,9,2,82,Y3
145,75,N,9,3,82,vv
145,75,N,9,4,82,Y3
145,75,N,9,5,82,vv
145,75,N,9,6,82,qL3
145,75,N,9,7,82,vv
145,75,N,9,8,82,N
145,75,N,9,9,82,P2
145,75,N,9,10,82,vv
145,75,N,9,11,82,Y4
145,75,N,9,12,82,vv
145,75,N,10,1,82,nn
145,75,N,10,2,82,EE
145,75,N,10,3,82,14
145,75,N,10,4,82,3
145,75,N,10,5,82,14
145,75,N,10,6,82,Y3
145,75,N,10,7,82,vv
145,75,N,10,8,82,P2
145,75,N,10,9,82,vv
145,75,N,10,10,82,Y3
145,75,N,10,11,82,vv
145,75,N,11,1,82,EE
145,75,N,11,2,82,Y3
145,75,N,11,3,82,vv
145,75,N,11,4,82,GG
145,75,N,11,5,82,vv
145,75,N,11,6,82,Gi
145,75,N,11,7,82,Y4
145,75,N,11,8,82,vv
145,75,N,11,9,82,qL3
145,75,N,11,10,82,vv
145,75,N,11,11,82,Y3
145,75,N,11,12,82,vv
145,75,N,12,1,82,Gi
145,75,N,12,2,82,Ki
145,75,N,12,3,82,Ki
145,75,N,12,4,82,P2
145,75,N,12,5,82,vv
145,75,N,12,6,82,Y3
145,75,N,12,7,82,vv
145,75,N,12,8,82,Y3
145,75,N,12,9,82,vv
145,75,N,12,10,82,76
145,75,N,12,11,82,#Y1
145,75,N,12,12,82,dc
145,75,N,12,13,82,Y3
145,75,N,12,14,82,vv
145,75,N,12,15,82,Y4
145,75,N,13,1,82,Y3
145,75,N,13,2,82,76
145,75,N,13,3,82,P2
145,75,N,13,4,82,vv
145,75,N,13,5,82,GG
145,75,N,13,6,82,76
145,75,N,13,7,82,F
145,75,N,13,8,82,vv
145,75,N,13,9,82,Y3
145,75,N,13,10,82,vv
145,75,N,13,11,82,dc
145,75,N,13,12,82,GG
145,75,N,14,1,82,Gi
145,75,N,14,2,82,Y3
145,75,N,14,3,82,Ki
145,75,N,14,4,82,Ki
145,75,N,14,5,82,Y3
145,75,N,14,6,82,vv
145,75,N,14,7,82,F
145,75,N,14,8,82,vv
145,75,N,14,9,82,Y3
145,75,N,14,10,82,vv
145,75,N,14,11,82,GG
145,75,N,14,12,82,vv
145,75,N,15,1,82,Y3
145,75,N,15,2,82,76
145,75,N,15,3,82,N
145,75,N,15,4,82,76
145,75,N,15,5,82,d3
145,75,N,15,6,82,F
145,75,N,15,7,82,14
145,75,N,15,8,82,Y3
145,75,N,15,9,82,vv
145,75,N,15,10,82,g
145,75,N,15,11,82,Y3
145,75,N,15,12,82,vv
145,75,N,15,13,82,96
145,75,N,15,14,82,vv
145,75,N,16,1,82,T
145,75,N,16,2,82,P
145,75,N,16,3,82,M
145,75,N,16,4,82,2
145,75,N,16,5,82,14
145,75,N,16,6,82,2
145,75,N,16,7,82,vv
145,75,N,16,8,82,Y3
145,75,N,16,9,82,vv
145,75,N,16,10,82,Y3
145,75,N,16,11,82,vv
145,75,N,16,12,82,g
145,75,N,17,1,82,A-
145,75,N,17,2,82,Y3
145,75,N,17,3,82,vv
145,75,N,17,4,82,Y3
145,75,N,17,5,82,vv
145,75,N,17,6,82,Y3
145,75,N,17,7,82,vv
145,75,N,17,8,82,Y3
145,75,N,17,9,82,g
145,75,N,17,10,82,GG
145,75,N,17,11,82,LL
145,75,N,18,1,82,EE
145,75,N,18,2,82,Y3
145,75,N,18,3,82,vv
145,75,N,18,4,82,76
145,75,N,18,5,82,Y3
145,75,N,18,6,82,vv
145,75,N,18,7,82,Y3
145,75,N,18,8,82,vv
145,75,N,18,9,82,g
145,75,N,18,10,82,Y3
145,75,N,18,11,82,vv
145,75,N,18,12,82,14
145,75,N,19,1,82,Y3
145,75,N,19,2,82,76
145,75,N,19,3,82,Y3
145,75,N,19,4,82,14
145,75,N,19,5,82,dc
145,75,N,19,6,82,14
145,75,N,19,7,82,Y3
145,75,N,19,8,82,vv
145,75,N,19,9,82,GG
145,75,N,19,10,82,Y3
145,75,N,19,11,82,vv
145,75,N,19,12,82,GG
145,75,N,20,1,82,Ki
145,75,N,20,2,82,Ki
145,75,N,20,3,82,Gi
145,75,N,20,4,82,Gi
145,75,N,20,5,82,P
145,75,N,20,6,82,M
145,75,N,20,7,82,Y3
145,75,N,20,8,82,vv
145,75,N,20,9,82,qL3
145,75,N,20,10,82,q3
145,75,N,20,11,82,dc
145,75,N,20,12,82,F
145,75,N,20,13,82,M
145,75,N,21,1,82,F
145,75,N,21,2,82,Y3
145,75,N,21,3,82,4L
145,75,N,21,4,82,P
145,75,N,21,5,82,vv
145,75,N,21,6,82,Y3
145,75,N,21,7,82,14
145,75,N,21,8,82,Y3
145,75,N,21,9,82,vv
145,75,N,21,10,82,Y3
145,75,N,21,11,82,vv
145,75,N,21,12,82,F
145,75,N,21,13,82,14
145,75,N,22,1,82,Ki
145,75,N,22,2,82,Ki
145,75,N,22,3,82,P2
145,75,N,22,4,82,vv
145,75,N,22,5,82,Y3
145,75,N,22,6,82,vv
145,75,N,22,7,82,Y3
145,75,N,22,8,82,14
145,75,N,22,9,82,Y3
145,75,N,22,10,82,vv
145,75,N,22,11,82,Y3
145,75,N,22,12,82,vv
145,75,N,22,13,82,14
145,75,N,23,1,82,Gi
145,75,N,23,2,82,Ki
145,75,N,23,3,82,qL3
145,75,N,23,4,82,Y3
145,75,N,23,5,82,76
145,75,N,23,6,82,N
145,75,N,23,7,82,LL
145,75,N,23,8,82,GG
145,75,N,23,9,82,Y3
145,75,N,23,10,82,vv
145,75,N,23,11,82,qL3
145,75,N,23,12,82,vv
145,75,N,24,1,82,Gi
145,75,N,24,2,82,P
145,75,N,24,3,82,vv
145,75,N,24,4,82,Y3
145,75,N,24,5,82,14
145,75,N,24,6,82,vv
145,75,N,24,7,82,N
145,75,N,24,8,82,Y3
145,75,N,24,9,82,vv
145,75,N,24,10,82,GG
145,75,N,24,11,82,14
145,75,N,25,1,82,P
145,75,N,25,2,82,vv
145,75,N,25,3,82,#A-
145,75,N,25,4,82,nn
145,75,N,25,5,82,F
145,75,N,25,6,82,vv
145,75,N,25,7,82,dc
145,75,N,25,8,82,GG
145,75,N,25,9,82,vv
145,75,N,25,10,82,Y3
145,75,N,25,11,82,vv
146,76,N,1,1,83,Ki
146,76,N,1,2,83,Ki
146,76,N,1,3,83,P
146,76,N,1,4,83,nn
146,76,N,1,5,83,d3
146,76,N,1,6,83,Gi
146,76,N,1,7,83,nn
146,76,N,1,8,83,F
146,76,N,1,9,83,LL
146,76,N,1,10,83,Y3
146,76,N,1,11,83,vv
146,76,N,2,1,83,Y3
146,76,N,2,2,83,P
146,76,N,2,3,83,vv
146,76,N,2,4,83,Y3
146,76,N,2,5,83,vv
146,76,N,2,6,83,Ki
146,76,N,2,7,83,Ki
146,76,N,2,8,83,Y3
146,76,N,2,9,83,vv
146,76,N,2,10,83,g
146,76,N,2,11,83,Y4
146,76,N,2,12,83,vv
146,76,N,3,1,83,Y3
146,76,N,3,2,83,P
146,76,N,3,3,83,M
146,76,N,3,4,83,dc
146,76,N,3,5,83,GG
146,76,N,3,6,83,M
146,76,N,3,7,83,2
146,76,N,3,8,83,14
146,76,N,3,9,83,2
146,76,N,3,10,83,vv
146,76,N,3,11,83,14
146,76,N,4,1,83,dc
146,76,N,4,2,83,Y3
146,76,N,4,3,83,vv
146,76,N,4,4,83,dc
146,76,N,4,5,83,GG
146,76,N,4,6,83,LL
146,76,N,4,7,83,Y3
146,76,N,4,8,83,vv
146,76,N,4,9,83,d3
146,76,N,4,10,83,Y3
146,76,N,4,11,83,vv
146,76,N,4,12,83,GG
146,76,N,5,1,83,EE
146,76,N,5,2,83,N
146,76,N,5,3,83,dc
146,76,N,5,4,83,GG
146,76,N,5,5,83,nn
146,76,N,5,6,83,F
146,76,N,5,7,83,LL
146,76,N,5,8,83,JJ
146,76,N,5,9,83,F
146,76,N,5,10,83,vv
146,76,N,6,1,83,Gi
146,76,N,6,2,83,g
146,76,N,6,3,83,JJ
146,76,N,6,4,83,P
146,76,N,6,5,83,vv
146,76,N,6,6,83,qL3
146,76,N,6,7,83,vv
146,76,N,6,8,83,F
146,76,N,6,9,83,14
146,76,N,6,10,83,dc
146,76,N,6,11,83,GG
146,76,N,7,1,83,Y4
146,76,N,7,2,83,Y3
146,76,N,7,3,83,d3
146,76,N,7,4,83,2
146,76,N,7,5,83,14
146,76,N,7,6,83,2
146,76,N,7,7,83,14
146,76,N,7,8,83,F
146,76,N,7,9,83,LL
146,76,N,7,10,83,GG
146,76,N,8,1,83,Gi
146,76,N,8,2,83,GG
146,76,N,8,3,83,ee
146,76,N,8,4,83,2
146,76,N,8,5,83,14
146,76,N,8,6,83,dc
146,76,N,8,7,83,GG
146,76,N,8,8,83,vv
146,76,N,8,9,83,N
146,76,N,8,10,83,P2
146,76,N,9,1,83,ee
146,76,N,9,2,83,N
146,76,N,9,3,83,LL
146,76,N,9,4,83,P2
146,76,N,9,5,83,vv
146,76,N,9,6,83,Y3
146,76,N,9,7,83,vv
146,76,N,9,8,83,Y3
146,76,N,9,9,83,vv
146,76,N,9,10,83,#dc
146,76,N,9,11,83,GG
146,76,N,10,1,83,ee
146,76,N,10,2,83,N
146,76,N,10,3,83,LL
146,76,N,10,4,83,P2
146,76,N,10,5,83,vv
146,76,N,10,6,83,2
146,76,N,10,7,83,14
146,76,N,10,8,83,2
146,76,N,10,9,83,14
146,76,N,10,10,83,M
146,76,N,11,1,83,P
146,76,N,11,2,83,vv
146,76,N,11,3,83,Y3
146,76,N,11,4,83,vv
146,76,N,11,5,83,76
146,76,N,11,6,83,d3
146,76,N,11,7,83,q3
146,76,N,11,8,83,Y3
146,76,N,11,9,83,#M
146,76,N,11,10,83,Gi
146,76,N,11,11,83,14
146,76,N,12,1,83,Gi
146,76,N,12,2,83,P
146,76,N,12,3,83,vv
146,76,N,12,4,83,*
146,76,N,12,5,83,Y3
146,76,N,12,6,83,vv
146,76,N,12,7,83,Y3
146,76,N,12,8,83,vv
146,76,N,12,9,83,2
146,76,N,12,10,83,14
146,76,N,12,11,83,Y2
146,76,N,12,12,83,vv
146,76,N,13,1,83,dc
146,76,N,13,2,83,GG
146,76,N,13,3,83,Y3
146,76,N,13,4,83,vv
146,76,N,13,5,83,2
146,76,N,13,6,83,M
146,76,N,13,7,83,2
146,76,N,13,8,83,vv
146,76,N,13,9,83,P2
146,76,N,13,10,83,vv
146,76,N,13,11,83,d3
146,76,N,13,12,83,vv
146,76,N,14,1,83,GG
146,76,N,14,2,83,76
146,76,N,14,3,83,P2
146,76,N,14,4,83,vv
146,76,N,14,5,83,N
146,76,N,14,6,83,P
146,76,N,14,7,83,vv
146,76,N,14,8,83,Y3
146,76,N,14,9,83,vv
146,76,N,14,10,83,dc
146,76,N,14,11,83,GG
146,76,N,15,1,83,EE
146,76,N,15,2,83,uL
146,76,N,15,3,83,GG
146,76,N,15,4,83,76
146,76,N,15,5,83,EE
146,76,N,15,6,83,P
146,76,N,15,7,83,vv
146,76,N,15,8,83,96
146,76,N,15,9,83,vv
146,76,N,15,10,83,qL3
146,76,N,15,11,83,Y3
146,76,N,15,12,83,#M
146,76,N,16,1,83,N
146,76,N,16,2,83,Ki
146,76,N,16,3,83,Ki
146,76,N,16,4,83,Gi
146,76,N,16,5,83,P2
146,76,N,16,6,83,vv
146,76,N,16,7,83,Y3
146,76,N,16,8,83,vv
146,76,N,16,9,83,96
146,76,N,16,10,83,vv
146,76,N,16,11,83,qL3
146,76,N,16,12,83,vv
146,76,N,17,1,83,Gi
146,76,N,17,2,83,Gi
146,76,N,17,3,83,P
146,76,N,17,4,83,vv
146,76,N,17,5,83,P
146,76,N,17,6,83,vv
146,76,N,17,7,83,F
146,76,N,17,8,83,vv
146,76,N,17,9,83,dc
146,76,N,17,10,83,14
146,76,N,17,11,83,Y3
146,76,N,17,12,83,vv
146,76,N,18,1,83,d3
146,76,N,18,2,83,76
146,76,N,18,3,83,Y3
146,76,N,18,4,83,vv
146,76,N,18,5,83,dc
146,76,N,18,6,83,P
146,76,N,18,7,83,vv
146,76,N,18,8,83,F
146,76,N,18,9,83,vv
146,76,N,18,10,83,Y3
146,76,N,18,11,83,vv
146,76,N,18,12,83,14
146,76,N,19,1,83,P
146,76,N,19,2,83,vv
146,76,N,19,3,83,96
146,76,N,19,4,83,LL
146,76,N,19,5,83,Y3
146,76,N,19,6,83,76
146,76,N,19,7,83,F
146,76,N,19,8,83,vv
146,76,N,19,9,83,nn
146,76,N,19,10,83,Y3
146,76,N,19,11,83,vv
146,76,N,20,1,83,Gi
146,76,N,20,2,83,A-
146,76,N,20,3,83,Y3
146,76,N,20,4,83,vv
146,76,N,20,5,83,GG
146,76,N,20,6,83,F
146,76,N,20,7,83,Y3
146,76,N,20,8,83,vv
146,76,N,20,9,83,Y3
146,76,N,20,10,83,vv
146,76,N,20,11,83,dc
146,76,N,20,12,83,14
146,76,N,21,1,83,Ki
146,76,N,21,2,83,Ki
146,76,N,21,3,83,Y4
146,76,N,21,4,83,EE
146,76,N,21,5,83,Y3
146,76,N,21,6,83,vv
146,76,N,21,7,83,F
146,76,N,21,8,83,76
146,76,N,21,9,83,vv
146,76,N,21,10,83,14
146,76,N,21,11,83,Y3
146,76,N,21,12,83,vv
146,76,N,22,1,83,A-
146,76,N,22,2,83,Y3
146,76,N,22,3,83,Gi
146,76,N,22,4,83,Y3
146,76,N,22,5,83,vv
146,76,N,22,6,83,F
146,76,N,22,7,83,14
146,76,N,22,8,83,95
146,76,N,22,9,83,14
146,76,N,22,10,83,Y3
146,76,N,22,11,83,vv
146,76,N,22,12,83,dc
146,76,N,22,13,83,14
146,76,N,23,1,83,Y3
146,76,N,23,2,83,nn
146,76,N,23,3,83,3
146,76,N,23,4,83,nn
146,76,N,23,5,83,M
146,76,N,23,6,83,g
146,76,N,23,7,83,Y3
146,76,N,23,8,83,vv
146,76,N,23,9,83,2
146,76,N,23,10,83,14
146,76,N,23,11,83,JJ
146,76,N,23,12,83,14
146,76,N,24,1,83,g
146,76,N,24,2,83,Gi
146,76,N,24,3,83,Y3
146,76,N,24,4,83,EE
146,76,N,24,5,83,dc
146,76,N,24,6,83,GG
146,76,N,24,7,83,T
146,76,N,24,8,83,2
146,76,N,24,9,83,JJ
146,76,N,24,10,83,Gi
146,76,N,24,11,83,EE
146,76,N,25,1,83,*
146,76,N,25,2,83,*
146,76,N,25,3,83,#P2
146,76,N,25,4,83,*
146,76,N,25,5,83,*
146,76,N,25,6,83,*
146,76,N,25,7,83,Y3
146,76,N,25,8,83,14
146,76,N,25,9,83,2
146,76,N,25,10,83,q3
146,76,N,25,11,83,#Y3
146,76,N,25,12,83,#76
146,76,N,25,13,83,Y3
147,77,N,1,1,84,96
147,77,N,1,2,84,P
147,77,N,1,3,84,vv
147,77,N,1,4,84,Y3
147,77,N,1,5,84,vv
147,77,N,1,6,84,76
147,77,N,1,7,84,Y3
147,77,N,1,8,84,vv
147,77,N,1,9,84,dc
147,77,N,1,10,84,GG
147,77,N,1,11,84,vv
147,77,N,2,1,84,Gi
147,77,N,2,2,84,Ki
147,77,N,2,3,84,Ki
147,77,N,2,4,84,Y4
147,77,N,2,5,84,vv
147,77,N,2,6,84,J1
147,77,N,2,7,84,Y3
147,77,N,2,8,84,vv
147,77,N,2,9,84,d3
147,77,N,2,10,84,nn
147,77,N,2,11,84,14
147,77,N,3,1,84,Y4
147,77,N,3,2,84,76
147,77,N,3,3,84,Y3
147,77,N,3,4,84,14
147,77,N,3,5,84,Y3
147,77,N,3,6,84,vv
147,77,N,3,7,84,qL3
147,77,N,3,8,84,76
147,77,N,3,9,84,3
147,77,N,3,10,84,Y3
147,77,N,3,11,84,vv
147,77,N,3,12,84,JJ
147,77,N,4,1,84,Gi
147,77,N,4,2,84,Ki
147,77,N,4,3,84,Ki
147,77,N,4,4,84,P2
147,77,N,4,5,84,vv
147,77,N,4,6,84,Y4
147,77,N,4,7,84,76
147,77,N,4,8,84,N
147,77,N,4,9,84,GG
147,77,N,4,10,84,vv
147,77,N,4,11,84,14
147,77,N,5,1,84,2
147,77,N,5,2,84,JJ
147,77,N,5,3,84,Gi
147,77,N,5,4,84,P
147,77,N,5,5,84,vv
147,77,N,5,6,84,2
147,77,N,5,7,84,14
147,77,N,5,8,84,95
147,77,N,5,9,84,14
147,77,N,5,10,84,2
147,77,N,5,11,84,14
147,77,N,6,1,84,P2
147,77,N,6,2,84,LL
147,77,N,6,3,84,2
147,77,N,6,4,84,14
147,77,N,6,5,84,JJ
147,77,N,6,6,84,Gi
147,77,N,6,7,84,P2
147,77,N,6,8,84,LL
147,77,N,6,9,84,P2
147,77,N,6,10,84,vv
147,77,N,7,1,84,2
147,77,N,7,2,84,P2
147,77,N,7,3,84,vv
147,77,N,7,4,84,JJ
147,77,N,7,5,84,Gi
147,77,N,7,6,84,vv
147,77,N,7,7,84,P2
147,77,N,7,8,84,vv
147,77,N,7,9,84,GG
147,77,N,7,10,84,vv
147,77,N,8,1,84,Y4
